,image_id ,predicted_class
6208,608085248205348,Positive
6209,608315423922563,Negative
6210,608568803211261,Negative
6211,608577678436230,Negative
6212,608658686186206,Positive
6213,608756603154477,Positive
6214,608789447209741,Negative
6215,609080548107766,Negative
6216,609330451358480,Positive
6217,609888338710290,Negative
6218,610646026744480,Negative
6219,611358075098918,Negative
6220,612118553845420,Positive
6221,612132799412966,Negative
6222,612285303325345,Negative
6223,612806889986996,Positive
6224,612988139530559,Positive
6225,613126080401209,Positive
6226,613600833523253,Negative
6227,613638613704761,Positive
6228,61364418085336,Positive
6229,614371360905445,Negative
6230,614392198076340,Negative
6231,614882615341023,Positive
6232,614939115295090,Negative
6233,615949449959503,Negative
6234,616791455610314,Positive
6235,617677936377938,Negative
6236,61788279732250,Negative
6237,617980428686530,Positive
6238,618042140765603,Positive
6239,619381871264912,Positive
6240,619455708447916,Positive
6241,61952049396066,Negative
6242,619577783467767,Negative
6243,620155094121392,Positive
6244,620239547681032,Positive
6245,620268340359068,Positive
6246,620343194349638,Negative
6247,620362350988562,Positive
6248,620443507549714,Positive
6249,620533980694508,Positive
6250,62055736171530,Negative
6251,620626479090313,Negative
6252,620662448434140,Positive
6253,620813436482704,Negative
6254,62088368273802,Negative
6255,621386454369946,Negative
6256,621583094297066,Negative
6257,621604429826476,Negative
6258,622076324641809,Negative
6259,622106721641082,Positive
6260,622666312640933,Positive
6261,622683988565265,Positive
6262,62280159362189,Positive
6263,622875077682715,Negative
6264,622892625059906,Positive
6265,622893763235466,Negative
6266,623254925905983,Positive
6267,623365306483390,Negative
6268,623625145155366,Positive
6269,623968358992558,Negative
6270,624116448081858,Negative
6271,624450968428406,Positive
6272,624558358802528,Positive
6273,624571598007603,Positive
6274,624777421337520,Negative
6275,62541415085945,Negative
6276,625606884695691,Positive
6277,62562307645949,Negative
6278,626394901046580,Negative
6279,627137377839494,Positive
6280,627264395491737,Positive
6281,627686138974662,Positive
6282,628417083525236,Positive
6283,629249311808837,Negative
6284,629978365680298,Positive
6285,630051664458129,Negative
6286,630186479096275,Positive
6287,630267546974660,Positive
6288,630440350206512,Negative
6289,630759083771010,Positive
6290,630866639630525,Negative
6291,631234641542256,Negative
6292,631447997169880,Negative
6293,631726418241293,Negative
6294,632047703883130,Negative
6295,632168150619478,Negative
6296,632241751466999,Negative
6297,632369606197305,Positive
6298,632725470435237,Positive
6299,632900608619296,Positive
6300,632951291790226,Positive
6301,633081137785360,Positive
6302,633100032156189,Negative
6303,634076247459769,Negative
6304,63411888006372,Negative
6305,634341317647030,Negative
6306,634431134308051,Positive
6307,634832854558927,Positive
6308,635144513583324,Negative
6309,63547548711587,Negative
6310,636208121417011,Negative
6311,636212918985443,Negative
6312,636235172809316,Positive
6313,636388023180025,Negative
6314,636469709146906,Positive
6315,636480115277273,Negative
6316,636643294189117,Positive
6317,63710621186406,Positive
6318,637412682196618,Positive
6319,6377202566023,Positive
6320,637845122749769,Positive
6321,637943264636155,Positive
6322,638948331147016,Negative
6323,639316717964807,Negative
6324,639615663274681,Positive
6325,639710627740014,Positive
6326,63974579296499,Negative
6327,63989478159716,Negative
6328,640418777667431,Negative
6329,640627733905028,Positive
6330,641297961885783,Positive
6331,641328874504047,Negative
6332,641628685979918,Positive
6333,641750526560861,Negative
6334,641966452897767,Negative
6335,642120894437357,Positive
6336,642416635549471,Positive
6337,642441826052157,Positive
6338,642792154904598,Positive
6339,642841024203527,Positive
6340,64290011568897,Positive
6341,64349113161753,Positive
6342,643706687665691,Negative
6343,644450584530428,Negative
6344,645492218494596,Positive
6345,645812025969023,Positive
6346,646088404229224,Positive
6347,646375046811920,Positive
6348,646936646804012,Positive
6349,647234610973472,Negative
6350,648027539877876,Negative
6351,648744834089023,Negative
6352,648825326766184,Positive
6353,64896781647302,Negative
6354,649656100199734,Positive
6355,64981702749436,Positive
6356,650036533133142,Negative
6357,650149820494832,Positive
6358,650276601014671,Negative
6359,650311572074683,Positive
6360,650647368871410,Negative
6361,651317875891308,Positive
6362,651378471316464,Negative
6363,651457212146039,Negative
6364,651970402260512,Negative
6365,652231642197540,Positive
6366,652240236579986,Negative
6367,652478843861840,Negative
6368,653290554370427,Negative
6369,653481533369438,Negative
6370,65358140281982,Positive
6371,654298312243941,Positive
6372,654323921246843,Negative
6373,654344292749604,Negative
6374,654703034267193,Positive
6375,654815678334150,Positive
6376,654933120354907,Positive
6377,654967004226940,Negative
6378,65512744152563,Positive
6379,655128610949099,Positive
6380,655462871729812,Negative
6381,655465852878927,Negative
6382,65578972358002,Positive
6383,655960207924696,Negative
6384,656609229865671,Positive
6385,656837144945288,Positive
6386,656913254064896,Positive
6387,656985748482709,Negative
6388,657184569969686,Positive
6389,657260326251781,Positive
6390,657831773868296,Negative
6391,658080532380937,Negative
6392,658247031015773,Positive
6393,658311735226412,Positive
6394,658551082864648,Negative
6395,658804485752074,Positive
6396,658845269787098,Positive
6397,658856161969474,Negative
6398,658983619018264,Positive
6399,659212564680644,Negative
6400,659287042601281,Positive
6401,659307392929225,Negative
6402,65992642237024,Negative
6403,660093414025424,Positive
6404,660315851103183,Negative
6405,660655367382981,Positive
6406,660734211354832,Positive
6407,661235821676835,Negative
6408,661408943105553,Negative
6409,66150802422080,Positive
6410,661583506518198,Negative
6411,661628833898995,Positive
6412,6618544848250,Negative
6413,663579917072601,Positive
6414,663615612002424,Positive
6415,664431120848177,Negative
6416,664841431707374,Positive
6417,665050761821555,Negative
6418,665096408087546,Positive
6419,665105479716008,Negative
6420,665201587992344,Positive
6421,665381335394460,Positive
6422,665560627620531,Negative
6423,665574977551536,Negative
6424,666148796242473,Positive
6425,666227277367106,Positive
6426,666326625458243,Positive
6427,666776805846845,Negative
6428,666844997502736,Negative
6429,666916209342708,Negative
6430,667281982252538,Negative
6431,667381066835392,Positive
6432,667440283516302,Positive
6433,667844451828664,Negative
6434,668390760463054,Positive
6435,668448381393220,Positive
6436,668927467372854,Positive
6437,669175573964403,Negative
6438,669179784416108,Positive
6439,669547924519545,Positive
6440,669592314105103,Positive
6441,669725099442207,Negative
6442,66988417562061,Negative
6443,670234874153568,Positive
6444,670491218775576,Positive
6445,670574670038222,Negative
6446,670901610889358,Positive
6447,671494833571189,Negative
6448,672503637408258,Negative
6449,67258196485690,Positive
6450,67266946596235,Positive
6451,672875263571332,Negative
6452,673076299014135,Positive
6453,673278880625846,Positive
6454,673866834239326,Negative
6455,674424757833710,Negative
6456,674439849507425,Negative
6457,675591354082764,Positive
6458,675825336748277,Negative
6459,675836521662497,Negative
6460,675948328693016,Negative
6461,675959021559875,Positive
6462,676607132310241,Positive
6463,676655913185610,Positive
6464,67665634591388,Positive
6465,676676988384052,Negative
6466,676867894996437,Negative
6467,677165111482654,Positive
6468,677172901218779,Negative
6469,677408301345394,Positive
6470,677742370780426,Positive
6471,677857410655729,Positive
6472,677922802392142,Negative
6473,67834065485638,Negative
6474,678512531353140,Negative
6475,678978330028137,Positive
6476,679347195638603,Negative
6477,679726869273776,Positive
6478,679907017294456,Negative
6479,68033416019173,Positive
6480,680579980992826,Negative
6481,680982220617222,Negative
6482,68121486613843,Negative
6483,681357429208384,Positive
6484,681578166701733,Positive
6485,681848823659661,Negative
6486,681877012777160,Negative
6487,682359777199148,Negative
6488,682493775211585,Negative
6489,682711441040633,Negative
6490,682728448548302,Positive
6491,682923468535459,Negative
6492,682973421162308,Negative
6493,683627833812558,Positive
6494,683654643226166,Negative
6495,68387368129187,Negative
6496,684100682374496,Negative
6497,684145097741765,Positive
6498,684790145455306,Negative
6499,684829706138510,Negative
6500,684877529732315,Positive
6501,685141128146295,Positive
6502,685224212965542,Positive
6503,686710084944712,Negative
6504,686891842678724,Positive
6505,686996510524754,Positive
6506,687180691005134,Positive
6507,687216733762882,Positive
6508,687269220859945,Positive
6509,68727825435231,Negative
6510,68740282145353,Positive
6511,687544128446722,Negative
6512,687585006848714,Negative
6513,687616275993210,Positive
6514,687753273133592,Positive
6515,688061916754527,Positive
6516,688182669480372,Positive
6517,688904449124631,Negative
6518,688957803670087,Positive
6519,689399755120858,Negative
6520,689423641588868,Negative
6521,689599916002685,Positive
6522,689975649394703,Negative
6523,69045967427475,Positive
6524,690482025286635,Negative
6525,690526882008433,Negative
6526,691187779005805,Positive
6527,691228009360848,Negative
6528,691523759900530,Positive
6529,691538468230512,Negative
6530,691543759785966,Positive
6531,691719471374875,Negative
6532,691771451137669,Positive
6533,691786202237163,Negative
6534,691921794864178,Positive
6535,691948142552918,Negative
6536,692028300433965,Positive
6537,692394001781754,Negative
6538,692966558302055,Positive
6539,693066056200715,Negative
6540,693430668787739,Negative
6541,693708791980573,Positive
6542,693986456784971,Positive
6543,694107278560037,Positive
6544,694123005838745,Positive
6545,69417046005813,Negative
6546,694206490022665,Positive
6547,694645964080315,Positive
6548,695525924456514,Positive
6549,696109109198837,Negative
6550,696117777838071,Positive
6551,696198583258439,Negative
6552,696392399880457,Negative
6553,69646665230148,Positive
6554,696619201756578,Negative
6555,697170744553262,Negative
6556,697609259194533,Positive
6557,69765304458071,Positive
6558,697951978946490,Positive
6559,698056844626186,Positive
6560,698082979712850,Negative
6561,69816605457833,Negative
6562,69826317539278,Negative
6563,698336934039827,Positive
6564,698366794790734,Negative
6565,698373281955086,Negative
6566,698652518849187,Negative
6567,698935145711520,Positive
6568,698942488808222,Negative
6569,699323544933139,Positive
6570,699375744651694,Negative
6571,699612896799536,Negative
6572,699677563335341,Positive
6573,700338964204333,Negative
6574,700827011402692,Positive
6575,700965705052675,Positive
6576,701122385917497,Positive
6577,701479514730336,Negative
6578,701767180890239,Negative
6579,702239096355829,Positive
6580,702297812765922,Negative
6581,702401620823871,Negative
6582,703191504680372,Positive
6583,703712416729093,Positive
6584,704406877147256,Negative
6585,704442737451826,Positive
6586,704508656949050,Positive
6587,704527105713666,Positive
6588,704614466172542,Negative
6589,704723043492321,Positive
6590,704755814513073,Negative
6591,705016009613660,Positive
6592,705106682275367,Negative
6593,705110681714894,Negative
6594,705213638563673,Positive
6595,705262299770072,Negative
6596,705403312780319,Positive
6597,70588999045643,Positive
6598,705908362237058,Positive
6599,706012652714578,Negative
6600,706175873192502,Negative
6601,706454248159162,Positive
6602,706603679875917,Negative
6603,706621837334292,Positive
6604,706750004977942,Positive
6605,70681174738135,Negative
6606,706879465298041,Positive
6607,706961320336807,Positive
6608,707216049898853,Positive
6609,707745124771988,Positive
6610,707949743944895,Positive
6611,708125006563360,Negative
6612,70835402063133,Positive
6613,708554044782394,Positive
6614,708697024449206,Negative
6615,708779620662064,Negative
6616,709003005881119,Negative
6617,709447200479817,Positive
6618,70973581546781,Negative
6619,709919109537555,Positive
6620,710222782089909,Positive
6621,710515131378975,Positive
6622,710551285673748,Positive
6623,710595266733575,Negative
6624,710900811440389,Positive
6625,710964243712011,Positive
6626,711000395779146,Negative
6627,711172661894491,Positive
6628,711399704313028,Negative
6629,711541246621445,Positive
6630,711782955712722,Negative
6631,711784972474664,Positive
6632,711920641249057,Positive
6633,71228770811844,Positive
6634,712697254209449,Positive
6635,712923209512642,Positive
6636,713186018758770,Positive
6637,713648880860497,Positive
6638,713689530599404,Positive
6639,713753304198683,Negative
6640,714130055373920,Negative
6641,714497763461475,Negative
6642,714888755265474,Negative
6643,714938982084458,Positive
6644,715295685466918,Positive
6645,715371234922597,Positive
6646,716893979381890,Negative
6647,716907542559215,Negative
6648,717397807284409,Positive
6649,717476354117487,Positive
6650,717577397832409,Negative
6651,717761865426342,Negative
6652,717890330692262,Negative
6653,718024000505842,Negative
6654,718288081887904,Positive
6655,7183432049074,Positive
6656,71836851893691,Negative
6657,718807119158478,Positive
6658,718834756302442,Positive
6659,719154618020133,Positive
6660,719196070898747,Negative
6661,719481809398834,Negative
6662,719603476897280,Negative
6663,719663392794254,Positive
6664,720300850327428,Positive
6665,720439597494929,Positive
6666,720519136904297,Positive
6667,721434857581371,Negative
6668,721633098278520,Positive
6669,721937816680764,Negative
6670,722348980204562,Negative
6671,722592427095012,Negative
6672,722818004762941,Positive
6673,723066246697333,Positive
6674,723170730242721,Positive
6675,723518870297439,Negative
6676,723708863069159,Positive
6677,723757221162538,Negative
6678,72390404953222,Negative
6679,724233647970592,Negative
6680,724352454687174,Positive
6681,724573781999170,Negative
6682,725242928437000,Negative
6683,725295688697599,Positive
6684,725596478348136,Negative
6685,725606438093842,Negative
6686,725928675376148,Negative
6687,726000131114202,Negative
6688,726156026187647,Positive
6689,726851102297524,Positive
6690,726951307235450,Negative
6691,727580849899688,Positive
6692,727590344281351,Negative
6693,727979199661165,Negative
6694,728086513230367,Positive
6695,728182481936035,Negative
6696,728280067934659,Negative
6697,728282751740498,Positive
6698,728446270950585,Positive
6699,728480997390162,Negative
6700,728531049556035,Negative
6701,728679795500632,Negative
6702,728683624189220,Negative
6703,728719537648845,Negative
6704,728848782830428,Negative
6705,730700307537918,Negative
6706,73089381715159,Positive
6707,73098569753479,Positive
6708,731871972284637,Negative
6709,732093088105251,Positive
6710,733142748790047,Negative
6711,733305726741534,Positive
6712,733462096809544,Positive
6713,73350288436067,Negative
6714,73350545259317,Negative
6715,73383271623554,Positive
6716,734073144479314,Negative
6717,734153115089857,Negative
6718,734251445739407,Positive
6719,734457282865106,Positive
6720,7345889524955,Negative
6721,734797442463714,Positive
6722,73480040640738,Positive
6723,73505778706543,Negative
6724,735271362685868,Negative
6725,735565197981484,Negative
6726,735771092211295,Negative
6727,736141028154751,Negative
6728,73649825557364,Negative
6729,736615690391864,Positive
6730,736672091889652,Positive
6731,736833920944533,Negative
6732,737328323831160,Positive
6733,737630632617185,Positive
6734,738120710253872,Negative
6735,738469540427455,Positive
6736,7388166580951,Positive
6737,738987724924649,Negative
6738,739176572793416,Positive
6739,73933141356724,Negative
6740,739631000135128,Positive
6741,740083913921322,Negative
6742,740225118012113,Negative
6743,740452635492914,Positive
6744,740506274162434,Negative
6745,741085667213257,Negative
6746,741473351413836,Positive
6747,741564538820726,Positive
6748,741565801181838,Positive
6749,741706282737180,Negative
6750,741890786926381,Positive
6751,741935122809074,Negative
6752,742078456266679,Negative
6753,742085808246017,Negative
6754,742398814437201,Positive
6755,742466166966355,Positive
6756,742769484868679,Negative
6757,742853590502219,Negative
6758,742858289422209,Negative
6759,742883381454647,Negative
6760,743192960134834,Positive
6761,743536600870122,Positive
6762,743657702300806,Positive
6763,743660228819807,Negative
6764,743663233481613,Positive
6765,743831235301994,Positive
6766,743842275511783,Negative
6767,744441018061590,Negative
6768,744874388003110,Negative
6769,74521669021150,Negative
6770,745234941801359,Negative
6771,745742075255915,Positive
6772,745858562239278,Positive
6773,746194990316521,Positive
6774,746241278909448,Positive
6775,746330706798338,Negative
6776,746446774870251,Negative
6777,746922081675841,Positive
6778,746970066995465,Positive
6779,747105354940873,Positive
6780,747234528477694,Negative
6781,747319072150258,Positive
6782,747480279298176,Positive
6783,74760473145065,Positive
6784,747731608881550,Negative
6785,747740911067509,Negative
6786,747795776447737,Positive
6787,747883289982334,Positive
6788,747943959520887,Positive
6789,74819125578177,Positive
6790,748494825138211,Positive
6791,748506454878263,Negative
6792,748606653653629,Negative
6793,748677518954390,Negative
6794,748785637272746,Positive
6795,748968060105851,Positive
6796,7493401250380,Positive
6797,749484419610446,Negative
6798,749548050985599,Negative
6799,74966437981860,Positive
6800,7497760578955,Positive
6801,750091330142314,Positive
6802,750206042527795,Positive
6803,75033968685261,Positive
6804,750681615665393,Positive
6805,750877252769982,Negative
6806,751013941023308,Negative
6807,751187812795542,Negative
6808,75121916117366,Positive
6809,751277591964356,Positive
6810,751453112197621,Positive
6811,751614950448181,Positive
6812,751652859887642,Negative
6813,751679774264705,Negative
6814,751683339652564,Negative
6815,752139672397989,Positive
6816,75218221718253,Positive
6817,752641681557598,Negative
6818,752789846101883,Positive
6819,752853801909346,Positive
6820,752932173418510,Negative
6821,752982669116149,Positive
6822,753116959152565,Negative
6823,753139163708789,Positive
6824,753402294813440,Positive
6825,753575687858825,Negative
6826,753657100832725,Negative
6827,753827351693870,Negative
6828,754056519519025,Positive
6829,754187920413126,Positive
6830,754725111542170,Positive
6831,754954803728719,Negative
6832,755040774010733,Positive
6833,755127191117343,Positive
6834,755276657164512,Positive
6835,755333608105734,Negative
6836,756035132258017,Negative
6837,756089676947157,Positive
6838,756812030137117,Negative
6839,757174974991878,Negative
6840,757440689068795,Negative
6841,757836500972711,Positive
6842,757870571153858,Negative
6843,758059126242235,Negative
6844,758075437705985,Negative
6845,758763622290679,Positive
6846,75898127200726,Positive
6847,759114027344318,Negative
6848,759141686171299,Negative
6849,7592412062316,Negative
6850,75935452144973,Negative
6851,759740464291383,Positive
6852,760098385041543,Negative
6853,760146270084576,Negative
6854,760220085392684,Negative
6855,760289911800560,Positive
6856,76033505324999,Positive
6857,760407621777841,Negative
6858,761535717828118,Negative
6859,761632291122105,Negative
6860,761920397712371,Negative
6861,762423384937419,Positive
6862,762487216019576,Negative
6863,762994970864071,Positive
6864,763389246829761,Positive
6865,763781425534994,Positive
6866,763809888599215,Positive
6867,763847804588353,Negative
6868,763973931457909,Negative
6869,76410571374528,Negative
6870,764117009469068,Positive
6871,764302159768430,Positive
6872,764467170755998,Negative
6873,764775824745567,Negative
6874,76566754774009,Positive
6875,765772693296250,Negative
6876,765841928434079,Negative
6877,765881742245360,Positive
6878,765960603673654,Positive
6879,766060466714,Negative
6880,766163155880153,Positive
6881,766406725530462,Negative
6882,76656177561224,Negative
6883,766568872337615,Positive
6884,766815357828414,Positive
6885,767192182621137,Negative
6886,767213546334985,Negative
6887,767252705646382,Negative
6888,767380496358686,Negative
6889,767615311798203,Positive
6890,767636469009434,Negative
6891,767860833802394,Negative
6892,768010198721534,Negative
6893,768653123951453,Positive
6894,768730969028500,Negative
6895,768878983781309,Positive
6896,769109052592988,Negative
6897,769168881325888,Positive
6898,769351286642826,Positive
6899,769665866511026,Positive
6900,770671341524354,Positive
6901,770786428129114,Positive
6902,771098096543599,Positive
6903,771184809482789,Positive
6904,771229468971085,Negative
6905,771336760927834,Negative
6906,771834327268863,Positive
6907,771863719249465,Positive
6908,771973004109493,Positive
6909,772413305265356,Negative
6910,773090019061200,Positive
6911,773456543189875,Positive
6912,77371593632003,Negative
6913,774285967647250,Negative
6914,774484261772155,Negative
6915,774550923929445,Positive
6916,774680257256175,Negative
6917,774748436407245,Positive
6918,774977341177157,Negative
6919,775189129772232,Positive
6920,775342344000314,Positive
6921,775428833856479,Positive
6922,775743758611429,Negative
6923,776291294770218,Negative
6924,776338825873429,Negative
6925,776344028026695,Positive
6926,776433953766740,Negative
6927,777335205334848,Negative
6928,777440617267099,Positive
6929,777897478364138,Negative
6930,778144127221219,Negative
6931,778540748826762,Negative
6932,778845635467494,Positive
6933,778939158103053,Negative
6934,779036529281443,Positive
6935,779215864216143,Positive
6936,779270183339428,Negative
6937,779427377450892,Negative
6938,779861285563232,Positive
6939,780015067512595,Negative
6940,780154846765576,Negative
6941,780242086965915,Positive
6942,780690394956955,Negative
6943,781086867859843,Positive
6944,781477852060935,Negative
6945,7815139763831,Positive
6946,781726735185574,Negative
6947,782365948098599,Negative
6948,782375256949352,Positive
6949,782753006471725,Negative
6950,782984861719952,Negative
6951,783097513369972,Negative
6952,783251308768648,Positive
6953,783318829940665,Negative
6954,783486606679775,Negative
6955,783704789115474,Positive
6956,784106806280318,Negative
6957,784144742439014,Positive
6958,784206669266178,Positive
6959,784855266067765,Negative
6960,78497343669983,Negative
6961,78500758818117,Negative
6962,78501130324491,Negative
6963,785573034433535,Positive
6964,785864483330423,Negative
6965,786285835988945,Negative
6966,786454147698880,Negative
6967,787122210462321,Positive
6968,78732298899840,Negative
6969,787339212170720,Negative
6970,78744481993213,Positive
6971,787765081420565,Negative
6972,787833587345536,Positive
6973,787940974343364,Negative
6974,78802705885520,Positive
6975,788668265641268,Positive
6976,788670072391809,Negative
6977,788933660757738,Negative
6978,789135252567512,Negative
6979,789583707444150,Negative
6980,789788216036934,Positive
6981,789951718844754,Positive
6982,789967882422276,Negative
6983,790185167639770,Positive
6984,790725299508241,Negative
6985,790765787472100,Negative
6986,790794059521722,Positive
6987,791264047918112,Negative
6988,79136450457512,Positive
6989,791792650183851,Positive
6990,792063690074211,Negative
6991,792576861887794,Positive
6992,792639518197173,Positive
6993,792692897961367,Negative
6994,793010521154862,Negative
6995,793269264671921,Negative
6996,793349820873836,Positive
6997,79371042985846,Positive
6998,793726405661167,Positive
6999,793820307352606,Negative
7000,793823716275499,Negative
7001,793872011174069,Negative
7002,794468745582182,Positive
7003,795303654681473,Positive
7004,795546653690904,Negative
7005,795587005418157,Negative
7006,795950697853723,Negative
7007,796108485556766,Positive
7008,796290012213978,Positive
7009,796313266059180,Positive
7010,796328177462128,Positive
7011,796430862964815,Negative
7012,796579314352524,Negative
7013,797198014342671,Negative
7014,797205829541448,Positive
7015,79758884515593,Negative
7016,797642647651284,Positive
7017,798201696194062,Positive
7018,798487541578566,Negative
7019,798707656795369,Negative
7020,799434699859140,Positive
7021,800182143362459,Positive
7022,800336505019961,Negative
7023,800596442890592,Negative
7024,800782054840273,Positive
7025,80098006268515,Negative
7026,801277857140173,Positive
7027,801299012396425,Negative
7028,80146752377146,Positive
7029,801686970597560,Negative
7030,802034238932616,Positive
7031,802144723468752,Negative
7032,802337786734195,Negative
7033,802435197528579,Negative
7034,802596244086334,Positive
7035,802625732796910,Positive
7036,802767347878360,Negative
7037,802958843539136,Positive
7038,802958874520066,Positive
7039,803037274027605,Negative
7040,803328319109972,Negative
7041,803341387609592,Positive
7042,803597230379610,Negative
7043,803798122357070,Positive
7044,803901565495272,Negative
7045,803959074174744,Negative
7046,803993326899185,Negative
7047,804001247992133,Positive
7048,804088166563799,Positive
7049,804444563601196,Negative
7050,80494255246238,Negative
7051,805102199703681,Negative
7052,805194672071035,Positive
7053,805248742388615,Negative
7054,805291222405455,Positive
7055,805548608539074,Positive
7056,805647110999212,Positive
7057,80568741023533,Positive
7058,805888460433296,Positive
7059,80623277639869,Negative
7060,80624779539013,Positive
7061,806845499894248,Negative
7062,806866427830439,Negative
7063,807061132149963,Positive
7064,807420171195873,Negative
7065,807579632033988,Negative
7066,807625770424684,Positive
7067,80812852790570,Negative
7068,808732131848982,Negative
7069,809810670169520,Negative
7070,809896718613571,Negative
7071,810154110049373,Positive
7072,810357675947282,Positive
7073,810363689762327,Positive
7074,810400428112304,Positive
7075,810643784872468,Positive
7076,811348363558527,Positive
7077,811510830847433,Negative
7078,812246411839698,Positive
7079,812432697735942,Negative
7080,812495903702268,Positive
7081,812601207259781,Negative
7082,812811001716792,Negative
7083,813234308895842,Negative
7084,813330398529063,Negative
7085,813819998887709,Negative
7086,814205884677844,Negative
7087,814328938886851,Negative
7088,814997859075825,Negative
7089,815016277513335,Positive
7090,815334782731371,Negative
7091,815472627669396,Positive
7092,816232086886585,Positive
7093,817012967947145,Negative
7094,817254487544065,Negative
7095,817559296790719,Positive
7096,817940750547932,Positive
7097,817992088975282,Negative
7098,818121618910548,Negative
7099,818128922743495,Negative
7100,81814802924605,Negative
7101,818360520828924,Negative
7102,818528241162405,Positive
7103,818566708975191,Negative
7104,819222738731643,Negative
7105,819426016905062,Positive
7106,820222667640635,Positive
7107,820300327495451,Negative
7108,82032627617128,Negative
7109,820458132476092,Positive
7110,820459849360658,Negative
7111,820535034392072,Negative
7112,820719428554111,Positive
7113,821096503214727,Positive
7114,821158199078335,Negative
7115,821809253124049,Positive
7116,822098598472506,Positive
7117,822175995895253,Positive
7118,822447112336281,Positive
7119,822518089048592,Positive
7120,822612259722911,Negative
7121,822619672844502,Negative
7122,8226463302410,Negative
7123,822868335156441,Positive
7124,823072244515832,Negative
7125,823836330085393,Positive
7126,82396360056892,Negative
7127,824197867440854,Negative
7128,824646270158892,Positive
7129,824982301234927,Positive
7130,825238434785829,Negative
7131,825308797644477,Positive
7132,825625592262557,Positive
7133,825993281602104,Positive
7134,826146688749878,Negative
7135,826283058977381,Negative
7136,82633047990505,Positive
7137,826382217075685,Negative
7138,826463391199626,Negative
7139,826499325871393,Negative
7140,826613923203533,Positive
7141,826631056107270,Positive
7142,826868416331826,Positive
7143,826979254390795,Negative
7144,82707526206739,Positive
7145,827737074179457,Positive
7146,827737760082132,Positive
7147,827833347815323,Negative
7148,828040100094226,Positive
7149,828255146574879,Positive
7150,828421347943711,Positive
7151,828962852533885,Negative
7152,829191956534069,Negative
7153,829317666930369,Negative
7154,829358289086847,Positive
7155,829541995386933,Positive
7156,82965368990330,Negative
7157,830067258790682,Positive
7158,83042765681059,Positive
7159,830970573723800,Negative
7160,831411502364796,Negative
7161,832047924568692,Positive
7162,83222722009043,Negative
7163,832264190836319,Positive
7164,832391360343701,Positive
7165,833494477701556,Positive
7166,834087475088972,Negative
7167,834135400126857,Positive
7168,83486924636713,Negative
7169,835042740040569,Negative
7170,835138435749560,Negative
7171,835370212410091,Negative
7172,835453694010154,Negative
7173,835492859862495,Negative
7174,83606671036311,Negative
7175,836212313800360,Positive
7176,836660570285689,Positive
7177,837517480684339,Positive
7178,837884484238971,Positive
7179,837970153925007,Positive
7180,838083386060142,Positive
7181,838106870103043,Positive
7182,838431407719558,Negative
7183,838505510606163,Negative
7184,838833828912231,Positive
7185,838884335901546,Negative
7186,839601258848072,Positive
7187,839880498723989,Positive
7188,840281474237527,Negative
7189,840686847523734,Positive
7190,840696921598485,Negative
7191,840739914328077,Positive
7192,840873796274637,Negative
7193,840906901656950,Negative
7194,840969655806280,Positive
7195,841491928466362,Negative
7196,84171698150499,Negative
7197,841782404671937,Negative
7198,842710957343049,Positive
7199,842875940879119,Negative
7200,843016313616025,Positive
7201,843023930530258,Negative
7202,843330691778204,Positive
7203,843479797024196,Positive
7204,843896443890377,Positive
7205,843946623216337,Negative
7206,843947964787642,Positive
7207,844585009629820,Negative
7208,845250064779288,Positive
7209,845259356392003,Negative
7210,846015730513595,Positive
7211,846097237758178,Positive
7212,846275147269200,Positive
7213,846608514360655,Positive
7214,846778189668495,Positive
7215,846902398239383,Negative
7216,84702212426606,Negative
7217,847067076517292,Negative
7218,847416481655485,Negative
7219,848186710923770,Positive
7220,84855717161828,Positive
7221,848639464539188,Negative
7222,848710515375319,Positive
7223,848903268552931,Negative
7224,849228363195269,Negative
7225,849438010442512,Negative
7226,849448453898328,Positive
7227,849678798407135,Negative
7228,849762254195634,Positive
7229,850027851488039,Negative
7230,851171430451036,Negative
7231,85136923939233,Positive
7232,851743621168261,Negative
7233,851816936652854,Negative
7234,851848951135206,Positive
7235,852443304511959,Negative
7236,852972632910390,Positive
7237,85407152200871,Negative
7238,854647911172510,Negative
7239,854813123725253,Positive
7240,855003592686201,Negative
7241,855144357634014,Positive
7242,855441547321000,Negative
7243,855837224256212,Positive
7244,855848873227815,Negative
7245,85588265797283,Positive
7246,85598318833278,Positive
7247,856425116729115,Negative
7248,856937843725010,Positive
7249,857152998116842,Positive
7250,857181257583192,Positive
7251,857437162408429,Positive
7252,857486090561353,Negative
7253,857738754080966,Positive
7254,857949943049959,Negative
7255,858032721439762,Negative
7256,858175931717596,Positive
7257,858460159683754,Negative
7258,858682917826212,Negative
7259,858684853868992,Negative
7260,859357442423569,Positive
7261,85987566656565,Positive
7262,859911072900684,Positive
7263,860029108756965,Negative
7264,860268172444495,Positive
7265,860387578580617,Positive
7266,860504374960245,Positive
7267,860521407997470,Positive
7268,860996034021236,Negative
7269,861154535798450,Negative
7270,861439232327366,Negative
7271,86159033187895,Negative
7272,86172656063779,Positive
7273,861851080688111,Positive
7274,862106908395889,Positive
7275,86217615545223,Negative
7276,862204270468584,Positive
7277,862859111111191,Negative
7278,862905172485943,Positive
7279,86293247508917,Positive
7280,862978026268177,Negative
7281,863263591295312,Negative
7282,863556857551111,Positive
7283,863631307075944,Negative
